# pinyin	word	lcid	rcid	mid	value
shengchen	生塵	1285	1285	501	-18.380599975585938
shengchen	生辰	1285	1285	222	-15.98270034790039
shengcheng	勝城	1290	1290	501	-15.611100196838379
shengcheng	勝成	1291	1291	148	-11.744000434875488
shengcheng	勝澄	1291	1291	501	-15.44729995727539
shengcheng	生成	1283	1283	339	-8.645099639892578
shengcheng	盛澄	1291	1291	399	-17.239099502563477
shengcheng	盛誠	1291	1291	501	-17.239099502563477
shengcheng	省城	1285	1285	501	-18.28529930114746
shengcheng	聖城	1291	1291	122	-19.927000045776367
shengchengwenfa	生成文法	1288	1288	291	-13.806400299072266
shengchengwu	生成物	1283	1298	17	-11.762299537658691
shengchong	勝虫	1285	1285	501	-18.380599975585938
shengchong	聖寵	1285	1285	501	-18.28529930114746
shengchou	生臭	1285	1285	487	-18.380599975585938
shengchouwei	生臭味	1285	1285	501	-18.380599975585938
shengchu	声出	1285	625	17	-10.755800247192383
shengchu	昇初	1285	1285	501	-18.380599975585938
shengchu	生出	1290	1290	371	-13.30270004272461
shengchuan	勝川	1290	1290	330	-16.83489990234375
shengchuan	升川	1290	1290	501	-15.671699523925781
shengchuan	枡川	1290	1290	501	-16.04640007019043
shengchuan	生川	1290	1290	501	-13.933500289916992
shengchuan	盛川	1293	1293	501	-16.823699951171875
shengchuan	聖川	1288	1288	501	-13.900400161743164
shengchuanting	勝川町	1293	1293	501	-16.823699951171875
shengchun	勝春	1291	1291	501	-14.466500282287598
shengchun	盛春	1288	1288	501	-18.019500732421875
shengchun	盛淳	1291	1291	501	-14.624099731445312
shengchuyan	生出演	1289	1289	476	-11.540900230407715
shengci	勝次	1291	1291	159	-13.15310001373291
shengci	生祠	1285	1285	501	-18.28529930114746
shengci	盛次	1291	1291	148	-17.239099502563477
shengcilang	勝次郎	1291	1291	497	-12.272700309753418
shengcui	生粋	1285	1285	127	-12.22700023651123
shengcun	勝村	1290	1290	159	-12.90310001373291
shengcun	生存	1283	1283	182	-9.769700050354004
shengcunbaogao	生存報告	1288	1288	501	-13.504500389099121
shengcunbenneng	生存本能	1288	1288	368	-13.59160041809082
shengcunjingzheng	生存競争	1288	1288	422	-13.178199768066406
shengcunlv	生存率	1288	1288	501	-12.237600326538086
shengcunquan	生存圏	1288	1288	388	-14.056300163269043
shengcunquan	生存権	1288	1288	456	-12.784700393676758
shengcunqueren	生存確認	1283	1283	17	-12.018400192260742
shengcunzhanlve	生存戦略	1288	1288	186	-12.684000015258789
shengcunzhe	生存者	1288	1288	490	-10.843899726867676
shengcunzhengxin	勝村政信	1289	1289	122	-15.890000343322754
shengda	昇大	1291	1291	122	-18.65399932861328
shengda	生大	1291	1291	501	-17.239099502563477
shengda	盛大	1287	1287	66	-9.40530014038086
shengda	聖大	1291	1291	122	-15.746000289916992
shengdai	勝代	1291	1291	501	-14.38640022277832
shengdai	声帯	1285	1285	183	-12.165399551391602
shengdai	盛代	1285	1285	501	-17.085899353027344
shengdai	縄帯	1285	1285	501	-18.380599975585938
shengdai	聖代	1285	1285	10	-15.920999526977539
shengdaimoxie	声帯模写	1288	1288	73	-14.132699966430664
shengdan	生誕	1283	1283	229	-10.351499557495117
shengdan	聖誕	1285	1285	501	-18.28529930114746
shengdande	生誕地	1283	1298	17	-13.302900314331055
shengdanji	生誕祭	1288	1288	172	-10.951800346374512
shengdao	勝島	1290	1290	145	-14.277700424194336
shengdao	勝道	1291	1291	238	-17.239099502563477
shengdao	声道	1285	1285	183	-18.198299407958984
shengdao	橳島	1293	1293	501	-16.823699951171875
shengdao	生島	1290	1290	370	-11.55679988861084
shengdao	生稲	1290	1290	170	-12.740599632263184
shengdao	聖道	1285	1285	365	-18.28529930114746
shengdaohuangzi	生稲晃子	1289	1289	22	-12.700599670410156
shengdaoqihuashi	生島企画室	1288	1288	14	-14.360699653625488
shengde	勝地	1285	1285	297	-15.11870002746582
shengde	勝徳	1291	1291	501	-14.754199981689453
shengde	生地	1285	1285	75	-11.21619987487793
shengde	生得	1285	1285	186	-14.68179988861084
shengde	盛徳	1285	1285	399	-15.792799949645996
shengde	聖地	1285	1285	199	-10.746100425720215
shengde	聖徳	1290	1290	238	-14.69480037689209
shengde	聖德	1289	1289	501	-16.704099655151367
shengde	聖的	1287	1287	501	-16.784900665283203
shengdedaxue	聖徳大学	1292	1292	383	-12.56309986114502
shengdedaye	盛徳大業	1285	1285	228	-15.672599792480469
shengdede	生得的	1288	1288	186	-14.298299789428711
shengdeliang	勝地涼	1289	1289	122	-15.215999603271484
shengdetaizi	聖徳太子	1289	1289	238	-10.022899627685547
shengdexunli	聖地巡礼	1288	1288	228	-11.673700332641602
shengdi	生締	1285	1285	501	-18.380599975585938
shengdi	聖帝	1285	1285	495	-14.444899559020996
shengdian	勝典	1291	1291	399	-13.340499877929688
shengdian	勝点	1285	1285	501	-18.28529930114746
shengdian	昇殿	1283	1283	369	-13.287300109863281
shengdian	盛典	1285	1285	172	-16.51650047302246
shengdian	聖典	1285	1285	88	-12.38010025024414
shengdian	聖殿	1285	1285	501	-18.28529930114746
shengdianli	省電力	1288	1288	501	-12.876700401306152
shengdiao	声調	1285	1285	327	-12.64739990234375
shengdiman	生締鬘	1285	1285	501	-18.380599975585938
shengding	勝定	1291	1291	399	-13.213700294494629
shengding	盛定	1291	1291	148	-15.041799545288086
shengdong	生動	1283	1283	501	-15.243900299072266
shengdou	生豆	1288	1288	142	-13.46619987487793
shengdou	省都	1288	1288	117	-13.000900268554688
shengdou	聖斗	1291	1291	501	-17.239099502563477
shengdou	聖都	1285	1285	501	-18.28529930114746
shengdoushi	聖闘士	1288	1288	212	-12.953700065612793
shengdoushixingshi	聖闘士星矢	1288	1288	415	-12.472100257873535
shengduan	昇段	1283	1283	491	-11.387399673461914
shengduan	聖断	1285	1285	153	-14.455699920654297
shengduyongxing	聖読庸行	1285	1285	228	-15.672599792480469
shenge	神格	1285	1285	212	-12.057600021362305
shenge	神歌	1285	1285	54	-15.544500350952148
shengehua	神格化	1285	1297	17	-12.284799575805664
shengen	聖恩	1285	1285	501	-16.922000885009766
shengen	身根	1285	1285	501	-18.044099807739258
shengeng	深更	1285	1285	501	-16.427600860595703
shengeng	深耕	1283	1283	55	-15.107099533081055
shenger	勝二	1291	1291	279	-17.239099502563477
shenger	勝爾	1291	1291	501	-17.239099502563477
shenger	生児	1285	1285	501	-18.603700637817383
shenger	聖二	1291	1291	439	-12.332599639892578
shengerlang	勝二郎	1291	1291	501	-16.545900344848633
shengerlang	昇二郎	1291	1291	501	-15.629599571228027
shengfan	勝幡	1293	1293	501	-14.221099853515625
shengfan	勝範	1291	1291	501	-14.466500282287598
shengfan	勝繁	1291	1291	501	-16.140499114990234
shengfan	生販	1285	1285	501	-18.28529930114746
shengfang	勝房	1291	1291	501	-17.239099502563477
shengfang	勝芳	1291	1291	501	-15.29319953918457
shengfang	生方	1290	1290	344	-11.97659969329834
shengfang	盛房	1291	1291	328	-17.239099502563477
shengfang	盛方	1291	1291	501	-17.239099502563477
shengfang	盛芳	1291	1291	501	-16.545900344848633
shengfangsong	生放送	1285	1285	305	-10.14840030670166
shengfangsongfanzu	生放送番組	1285	1285	17	-13.022199630737305
shengfangsongzhong	生放送中	1288	1288	409	-12.857199668884277
shengfanshi	生返事	1285	1285	501	-14.432299613952637
shengfei	聖妃	1285	1285	501	-18.28529930114746
shengfeng	勝峯	1290	1290	501	-15.611100196838379
shengfeng	声風	1285	1285	501	-18.28529930114746
shengfenjie	生分解	1288	1288	405	-13.614999771118164
shengfenmujiaohui	聖墳墓教会	1288	1288	199	-14.248100280761719
shengfo	生仏	1285	1285	501	-18.380599975585938
shengfu	勝夫	1291	1291	159	-14.218600273132324
shengfu	勝富	1291	1291	501	-17.239099502563477
shengfu	勝負	1283	1283	211	-9.010100364685059
shengfu	声符	1285	1285	501	-18.28529930114746
shengfu	生福	1288	1288	501	-18.019500732421875
shengfu	生麩	1285	1285	391	-18.28529930114746
shengfu	盛夫	1291	1291	344	-13.541899681091309
shengfu	縄付	1285	1285	501	-18.380599975585938
shengfu	聖服	1285	1285	501	-18.28529930114746
shengfu	聖父	1285	1285	501	-18.28529930114746
shengfu	聖福	1288	1288	501	-18.019500732421875
shengfufu	勝負服	1288	1288	165	-12.332900047302246
shengfushenpan	勝負審判	1288	1288	124	-14.19629955291748
shengfushi	勝負事	1285	1285	137	-14.001700401306152
shengfushi	勝負師	1288	1288	462	-13.602100372314453
shengfusuo	勝負所	1288	1288	211	-13.687100410461426
shenggai	勝概	1285	1285	501	-18.28529930114746
shenggai	勝該	1291	1291	501	-17.239099502563477
shenggan	生干	1283	1283	501	-17.64929962158203
shenggang	勝岡	1290	1290	501	-16.83489990234375
shenggang	升岡	1290	1290	501	-16.83489990234375
shenggang	生岡	1288	1288	501	-18.019500732421875
shenggang	盛岡	1293	1293	473	-9.288000106811523
shenggang	盛綱	1291	1291	148	-13.501399993896484
shenggangfan	盛岡藩	1288	1288	464	-12.394100189208984
shenggangjingmachang	盛岡競馬場	1288	1288	165	-13.742799758911133
shengganglengmian	盛岡冷麺	1288	1288	93	-14.408499717712402
shenggangshi	盛岡市	1293	1293	18	-10.71780014038086
shenggangshinei	盛岡市内	1288	1288	501	-14.415300369262695
shenggangyi	盛岡駅	1293	1293	162	-10.851200103759766
shenggao	声高	1287	1287	388	-10.952699661254883
shengge	声歌	1285	1285	501	-18.28529930114746
shengge	昇格	1283	1283	182	-8.655099868774414
shengge	生歌	1288	1288	501	-12.240300178527832
shengge	生革	1285	1285	501	-18.380599975585938
shengge	聖歌	1285	1285	416	-12.199999809265137
shenggedui	聖歌隊	1288	1288	98	-12.251099586486816
shenggehou	昇格後	1283	1305	17	-12.84689998626709
shenggei	昇給	1283	1283	286	-12.01710033416748
shenggen	勝亘	1291	1291	501	-16.545900344848633
shenggen	勝根	1288	1288	501	-18.019500732421875
shenggeshiyan	昇格試験	1288	1288	501	-14.11870002746582
shenggezhan	昇格戦	1283	1298	17	-12.646900177001953
shenggong	勝共	1288	1288	131	-14.362299919128418
shenggong	勝功	1291	1291	501	-15.852800369262695
shenggong	昇汞	1285	1285	501	-16.60569953918457
shenggonghui	聖公会	1288	1288	325	-11.61400032043457
shenggonglianhe	勝共連合	1288	1288	126	-13.502400398254395
shenggu	勝股	1290	1290	501	-15.399800300598145
shenggu	勝谷	1290	1290	205	-16.83489990234375
shenggu	盛谷	1290	1290	501	-16.83489990234375
shenggu	笙古	1291	1291	122	-21.31599998474121
shenggua	声掛	1283	1283	501	-11.62030029296875
shenggua	縄掛	1285	1285	501	-18.380599975585938
shengguan	盛観	1285	1285	501	-17.6875
shengguan	陞官	1285	1285	501	-18.28529930114746
shengguang	勝光	1291	1291	148	-13.246999740600586
shengguang	勝広	1291	1291	439	-13.48960018157959
shengguang	勝廣	1291	1291	501	-15.629599571228027
shengguang	盛光	1291	1291	219	-14.14799976348877
shengguang	聖光	1291	1291	233	-12.655799865722656
shengguangfang	聖光房	1289	1289	501	-17.04050064086914
shengguangxueyuan	聖光学院	1288	1288	236	-13.961199760437012
shengguanshiyinpusa	聖観世音菩薩	1288	1288	358	-14.170599937438965
shengguanyin	聖観音	1285	1285	32	-13.922800064086914
shengguchengyan	勝谷誠彦	1289	1289	122	-20.433000564575195
shenggui	勝規	1291	1291	501	-16.140499114990234
shenggui	生亀	1290	1290	501	-16.83489990234375
shenggui	生鮭	1285	1285	501	-18.380599975585938
shenggui	聖櫃	1285	1285	416	-18.28529930114746
shengguo	勝国	1291	1291	501	-13.650899887084961
shengguo	生国	1285	1285	10	-14.792900085449219
shengguo	生果	1285	1285	501	-18.28529930114746
shengguozi	生菓子	1285	1285	75	-13.972700119018555
shenghai	勝海	1290	1290	368	-14.232199668884277
shenghai	生害	1283	1283	501	-15.703399658203125
shenghai	生還	1283	1283	271	-10.50979995727539
shenghaitai	生海苔	1285	1285	501	-18.380599975585938
shenghaizhou	勝海舟	1289	1289	106	-10.776200294494629
shenghao	勝好	1291	1291	501	-15.041799545288086
shenghao	勝浩	1291	1291	501	-15.224200248718262
shenghao	盛好	1291	1291	501	-16.545900344848633
shenghao	聖昊	1291	1291	501	-17.239099502563477
shenghao	聖皓	1291	1291	501	-17.239099502563477
shenghe	勝河	1290	1290	501	-16.364900588989258
shenghe	昇和	1289	1289	501	-17.04050064086914
shenghe	盛合	1290	1290	501	-14.793700218200684
shenghe	盛和	1288	1288	501	-18.019500732421875
shenghe	聖和	1288	1288	406	-18.019500732421875
shenghe	聖鶴	1291	1291	501	-17.239099502563477
shenghecheng	生合成	1288	1288	83	-11.892399787902832
shenghelai	勝賀瀬	1290	1290	501	-16.364900588989258
shenghen	聖痕	1288	1288	199	-13.500399589538574
shengheng	盛亨	1291	1291	501	-15.852800369262695
shengheng	盛恒	1291	1291	501	-16.545900344848633
shenghong	勝宏	1291	1291	501	-14.32129955291748
shenghong	勝弘	1291	1291	439	-13.562800407409668
shenghong	勝紘	1291	1291	501	-17.239099502563477
shenghong	勝鬨	1285	1285	37	-14.690500259399414
shenghong	昇弘	1291	1291	501	-17.239099502563477
shenghong	昇紘	1289	1289	501	-16.858200073242188
shenghong	昇鴻	1291	1291	501	-16.951400756835938
shenghong	盛弘	1291	1291	501	-15.44729995727539
shenghong	聖弘	1289	1289	501	-15.248800277709961
shenghou	生後	1285	1285	46	-11.114700317382812
shenghua	昇華	1283	1283	182	-10.850199699401855
shenghua	生花	1285	1285	442	-13.616299629211426
shenghua	盛花	1285	1285	501	-18.380599975585938
shenghua	聖化	1285	1285	501	-18.28529930114746
shenghua	聖画	1285	1285	501	-18.28529930114746
shenghuadian	生花店	1288	1288	501	-14.327500343322754
shenghuan	声桓	1291	1291	501	-17.239099502563477
shenghuaxue	生化学	1285	1285	239	-12.24209976196289
shenghuaxuezhe	生化学者	1288	1288	501	-13.502400398254395
shenghui	勝恵	1291	1291	501	-14.339500427246094
shenghui	勝惠	1291	1291	501	-17.239099502563477
shenghui	盛会	1285	1285	482	-15.571200370788574
shenghui	盛暉	1291	1291	501	-17.239099502563477
shenghui	盛輝	1291	1291	501	-15.629599571228027
shenghui	聖会	1285	1285	501	-18.28529930114746
shenghui	聖恵	1291	1291	122	-13.852999687194824
shenghui	聖絵	1291	1291	501	-17.239099502563477
shenghui	聖輝	1288	1288	501	-18.019500732421875
shenghun	昇魂	1285	1285	501	-18.28529930114746
shenghun	生魂	1293	1293	501	-16.823699951171875
shenghuo	生活	1283	1283	42	-6.96999979019165
shenghuo	聖火	1285	1285	60	-12.92590045928955
shenghuobaohu	生活保護	1288	1288	42	-10.642200469970703
shenghuobaohufa	生活保護法	1288	1288	86	-13.924099922180176
shenghuobaohufei	生活保護費	1288	1288	42	-13.120200157165527
shenghuobaohushenqing	生活保護申請	1288	1288	501	-14.104900360107422
shenghuobaohushougei	生活保護受給	1288	1288	42	-14.351099967956543
shenghuobaohushougeizhe	生活保護受給者	1288	1288	42	-12.791999816894531
shenghuobaozhang	生活保障	1288	1288	154	-14.161399841308594
shenghuobixupin	生活必需品	1288	1288	55	-12.316499710083008
shenghuodaolu	生活道路	1288	1288	480	-12.628999710083008
shenghuofangwei	生活防衛	1288	1288	501	-14.31659984588623
shenghuofei	生活費	1283	1298	17	-12.920100212097168
shenghuogan	生活感	1283	1298	17	-12.074700355529785
shenghuohuan	生活環	1288	1288	355	-12.675299644470215
shenghuohuanjing	生活環境	1288	1288	79	-11.631500244140625
shenghuojiehu	生活介護	1288	1288	486	-14.2253999710083
shenghuojipan	生活基盤	1288	1288	501	-12.941900253295898
shenghuokongjian	生活空間	1288	1288	287	-13.122099876403809
shenghuoku	生活苦	1285	1285	42	-13.508099555969238
shenghuokunqiongzhe	生活困窮者	1288	1288	42	-13.28380012512207
shenghuoli	生活力	1288	1288	56	-13.156700134277344
shenghuomian	生活面	1283	1298	17	-13.302900314331055
shenghuonengli	生活能力	1288	1288	501	-13.991900444030762
shenghuopaishui	生活排水	1288	1288	102	-13.320699691772461
shenghuoqingbaofanzu	生活情報番組	1288	1288	305	-13.67080020904541
shenghuoquan	生活圏	1288	1288	480	-12.100099563598633
shenghuoshang	生活上	1283	1305	17	-13.139200210571289
shenghuoshi	生活史	1288	1288	355	-12.593700408935547
shenghuoshuizhun	生活水準	1288	1288	79	-11.961199760437012
shenghuotaidu	生活態度	1288	1288	501	-13.497699737548828
shenghuowenhua	生活文化	1288	1288	154	-13.033300399780273
shenghuoxietongzuhe	生活協同組合	1292	1292	397	-11.924099922180176
shenghuoxiguan	生活習慣	1288	1288	501	-11.112700462341309
shenghuoxiguanbing	生活習慣病	1288	1288	192	-12.29419994354248
shenghuoyangshi	生活様式	1288	1288	88	-11.504899978637695
shenghuoyin	生活音	1283	1298	17	-12.718000411987305
shenghuoyongpin	生活用品	1288	1288	442	-12.782999992370605
shenghuoyongshui	生活用水	1288	1288	102	-13.597599983215332
shenghuozahuo	生活雑貨	1288	1288	501	-13.06760025024414
shenghuozhe	生活者	1288	1288	154	-11.841500282287598
shenghuozhidao	生活指導	1288	1288	253	-13.166399955749512
shenghuozhiyuan	生活支援	1288	1288	154	-13.13479995727539
shenghuozhong	生活中	1283	1305	17	-13.257800102233887
shenghuozijin	生活資金	1288	1288	501	-13.734100341796875
shenghuyuan	聖護院	1290	1290	238	-11.590999603271484
shenghuyuanyuandunmeiting	聖護院円頓美町	1293	1293	501	-16.823699951171875
shengji	勝吉	1291	1291	219	-14.754199981689453
shengji	勝己	1291	1291	124	-11.757699966430664
shengji	勝機	1285	1285	282	-13.659899711608887
shengji	勝紀	1291	1291	501	-14.000399589538574
shengji	勝計	1283	1283	501	-17.569299697875977
shengji	勝跡	1285	1285	501	-18.28529930114746
shengji	勝蹟	1285	1285	501	-18.28529930114746
shengji	勝迹	1285	1285	501	-18.28529930114746
shengji	升吉	1291	1291	501	-17.239099502563477
shengji	升済	1291	1291	501	-17.239099502563477
shengji	声績	1285	1285	501	-18.28529930114746
shengji	声跡	1285	1285	501	-18.28529930114746
shengji	昇級	1283	1283	178	-11.48799991607666
shengji	生機	1285	1285	501	-18.380599975585938
shengji	生計	1285	1285	290	-11.354299545288086
shengji	生際	1285	1285	501	-18.380599975585938
shengji	盛吉	1291	1291	501	-17.239099502563477
shengji	盛姫	1289	1289	501	-17.04050064086914
shengji	省吉	1291	1291	501	-15.041799545288086
shengji	省際	1285	1285	501	-18.28529930114746
shengji	聖祭	1285	1285	199	-15.996399879455566
shengji	聖跡	1285	1285	501	-18.28529930114746
shengji	聖蹟	1285	1285	404	-14.469599723815918
shengji	聖迹	1285	1285	501	-18.28529930114746
shengjia	勝家	1291	1291	498	-11.477499961853027
shengjia	生家	1285	1285	311	-11.71500015258789
shengjia	聲價	1285	1285	501	-18.28529930114746
shengjiafei	生甲斐	1285	1285	501	-18.380599975585938
shengjian	勝見	1290	1290	477	-12.339500427246094
shengjian	勝鑑	1289	1289	501	-17.04050064086914
shengjian	勝間	1290	1290	200	-11.781800270080566
shengjian	生検	1285	1285	192	-18.28529930114746
shengjian	生繭	1285	1285	501	-17.425100326538086
shengjian	生見	1290	1290	122	-12.54699993133545
shengjian	生間	1293	1293	501	-16.130599975585938
shengjian	盛見	1291	1291	328	-13.072400093078613
shengjian	聖健	1291	1291	501	-17.239099502563477
shengjian	聖剣	1288	1288	26	-12.544300079345703
shengjian	聖鑑	1285	1285	501	-18.28529930114746
shengjianailiu	生見愛瑠	1289	1289	122	-12.54699993133545
shengjiang	勝江	1291	1291	501	-15.629599571228027
shengjiang	昇降	1283	1283	95	-11.610600471496582
shengjiang	生姜	1285	1285	75	-11.11620044708252
shengjiang	生江	1293	1293	76	-17.922399520874023
shengjiang	生薑	1285	1285	501	-18.28529930114746
shengjiang	聖将	1285	1285	501	-18.28529930114746
shengjiangduo	昇降舵	1288	1288	95	-13.453200340270996
shengjiangji	昇降機	1288	1288	284	-13.62660026550293
shengjiangtang	生姜湯	1288	1288	501	-13.70110034942627
shengjianhedai	勝間和代	1289	1289	396	-12.164600372314453
shengjiantian	勝間田	1290	1290	219	-13.023799896240234
shengjianyunshuo	聖剣伝説	1288	1288	177	-13.678099632263184
shengjiao	勝教	1291	1291	501	-14.953300476074219
shengjiao	生脚	1288	1288	501	-14.218400001525879
shengjiao	聖教	1285	1285	342	-14.994500160217285
shengjiaoxinwen	聖教新聞	1288	1288	201	-13.519000053405762
shengjiazu	聖家族	1285	1285	204	-14.484700202941895
shengjie	勝介	1291	1291	285	-17.239099502563477
shengjie	勝解	1285	1285	501	-18.28529930114746
shengjie	生節	1285	1285	501	-16.60569953918457
shengjie	聖潔	1287	1287	501	-16.689599990844727
shengjin	昇進	1283	1283	182	-9.084699630737305
shengjin	生津	1285	1285	501	-18.28529930114746
shengjin	生金	1285	1285	501	-18.28529930114746
shengjin	陞進	1283	1283	501	-17.569299697875977
shengjing	勝井	1290	1290	497	-13.251399993896484
shengjing	勝静	1291	1291	501	-17.239099502563477
shengjing	勝靜	1291	1291	501	-17.239099502563477
shengjing	生井	1290	1290	285	-16.83489990234375
shengjing	生経	1285	1285	501	-18.28529930114746
shengjing	盛井	1290	1290	501	-16.364900588989258
shengjing	盛京	1293	1293	501	-16.823699951171875
shengjing	縄井	1290	1290	501	-16.83489990234375
shengjinyaori	聖金曜日	1288	1288	199	-14.049200057983398
